2.151473611593246460e-02
1.858284324407577515e-02
1.257303054444491863e-03
4.184623241424560547e+00
6.949875950813293457e-01
3.848703503608703613e-01
3.910626471042633057e-02
8.429693430662155151e-02
1.204568445682525635e-01
3.868337720632553101e-02
8.402029424905776978e-02
1.204427927732467651e-01
3.703206032514572144e-02
7.584683597087860107e-02
1.256679296493530273e-01
3.653722628951072693e-02
7.627593725919723511e-02
1.294030398130416870e-01
2.130140113830566406e+01
2.607285499572753906e+01
1.055416564941406250e+02
2.156355857849121094e+01
2.625918006896972656e+01
1.058431091308593750e+02
2.101281356811523438e+01
2.740099143981933594e+01
1.050659637451171875e+02
2.077929496765136719e+01
2.752462959289550781e+01
1.042701950073242188e+02
1.035438552498817444e-01
1.382594704627990723e-01
1.956880837678909302e-01
1.034071817994117737e-01
1.370633840560913086e-01
1.952658742666244507e-01
1.030683666467666626e-01
1.371381580829620361e-01
2.153427153825759888e-01
1.030360907316207886e-01
1.372174322605133057e-01
2.182382941246032715e-01
6.914246678352355957e-01
3.053544759750366211e-01
3.053725361824035645e-01
